UTC_time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-07 00:48:04,0.200983333,0.070116667,0.200983333,0.0,0.020583333,0.06515,0.040266667,0.005116667,0.008066667,0.013083333,0.00075,0.0,0.0,0.029083333,0.001,0.00315,0.001366667,0.070116667,35.11,clear-day,0.63,5.97,Clear,25.12,999.41,16.38,0.0,282,0.0008,23.98,0.01
2016-01-07 00:48:05,0.206133333,0.067116667,0.206133333,1.67e-05,0.020566667,0.06665,0.040233333,0.005116667,0.0081,0.013133333,0.000716667,0.0,0.0,0.029066667,0.001,0.003166667,0.0013,0.067116667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:06,0.4207,0.053583333,0.4207,0.0,0.0845,0.1808,0.040216667,0.005516667,0.008066667,0.013083333,0.000716667,0.0,1.67e-05,0.02905,0.001,0.00315,0.001216667,0.053583333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:07,0.779216667,0.048683333,0.779216667,6.67e-05,0.084083333,0.477483333,0.0399,0.00525,0.00835,0.013316667,0.000633333,0.00015,1.67e-05,0.0291,0.000983333,0.003133333,0.0013,0.048683333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:08,1.327716667,0.04795,1.327716667,5e-05,0.436066667,0.648383333,0.04005,0.005083333,0.008216667,0.01285,0.00065,3.33e-05,0.0,0.028966667,0.001,0.003116667,0.001266667,0.04795,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:09,1.371616667,0.038816667,1.371616667,6.67e-05,0.491683333,0.629866667,0.040083333,0.005033333,0.0081,0.012766667,0.00065,1.67e-05,1.67e-05,0.028933333,0.001,0.003116667,0.0013,0.038816667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:10,1.39895,0.027066667,1.39895,6.67e-05,0.49025,0.644916667,0.040033333,0.00505,0.0082,0.012733333,0.00065,0.0,5e-05,0.0289,0.001,0.003116667,0.0012,0.027066667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:11,1.343033333,0.026283333,1.343033333,6.67e-05,0.489216667,0.5968,0.04005,0.005416667,0.008133333,0.012716667,0.000683333,5e-05,1.67e-05,0.028883333,0.001,0.003116667,0.001266667,0.026283333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:12,1.304066667,0.024233333,1.304066667,8.33e-05,0.488433333,0.5643,0.040083333,0.004983333,0.008066667,0.0127,0.000666667,1.67e-05,0.0,0.02895,0.001,0.0031,0.001266667,0.024233333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:13,0.843,0.025933333,0.843,0.0002,0.482716667,0.186033333,0.040383333,0.004833333,0.00795,0.012516667,0.000716667,0.000266667,1.67e-05,0.029016667,0.001,0.00315,0.001233333,0.025933333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:14,0.648433333,0.034483333,0.648433333,0.000233333,0.444416667,0.0628,0.0405,0.004766667,0.00795,0.012483333,0.000783333,0.000283333,0.0,0.029,0.001,0.003133333,0.001316667,0.034483333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:15,0.451916667,0.044333333,0.451916667,0.0001,0.250183333,0.065083333,0.040333333,0.00495,0.007916667,0.01275,0.000733333,0.00015,1.67e-05,0.029,0.001,0.00315,0.0012,0.044333333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:16,0.22245,0.049316667,0.22245,0.0,0.020566667,0.063616667,0.040283333,0.005516667,0.0081,0.0131,0.000716667,1.67e-05,1.67e-05,0.028933333,0.001,0.00315,0.001216667,0.049316667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:17,0.222916667,0.049683333,0.222916667,1.67e-05,0.020516667,0.065233333,0.040183333,0.005116667,0.008083333,0.013083333,0.0007,0.0,1.67e-05,0.02905,0.001,0.00315,0.001266667,0.049683333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:18,0.235283333,0.050683333,0.235283333,0.0,0.020516667,0.07715,0.040166667,0.005116667,0.0084,0.013066667,0.000683333,1.67e-05,1.67e-05,0.02905,0.000983333,0.00315,0.00125,0.050683333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:19,0.416966667,0.05525,0.416966667,0.0,0.084333333,0.179816667,0.040216667,0.0051,0.00825,0.013066667,0.0007,0.0,1.67e-05,0.02905,0.001,0.00315,0.0013,0.05525,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:20,0.7082,0.130083333,0.7082,6.67e-05,0.095116667,0.48375,0.039966667,0.00525,0.0083,0.013316667,0.00065,0.000166667,3.33e-05,0.029116667,0.001,0.003133333,0.001316667,0.130083333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:21,1.292016667,0.271866667,1.292016667,6.67e-05,0.484,0.650316667,0.04015,0.133683333,0.008266667,0.01285,0.00035,6.67e-05,0.0,0.0289,0.000983333,0.00315,0.001283333,0.271866667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:22,1.232483333,0.312733333,1.232483333,0.0001,0.490733333,0.631216667,0.040183333,0.134066667,0.00815,0.012833333,0.000333333,6.67e-05,3.33e-05,0.029,0.000983333,0.003133333,0.001333333,0.312733333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:23,1.24795,0.3092,1.24795,6.67e-05,0.4894,0.646883333,0.04015,0.130683333,0.008416667,0.01285,0.000316667,6.67e-05,1.67e-05,0.029016667,0.001,0.00315,0.001316667,0.3092,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:24,1.200416667,0.3097,1.200416667,8.33e-05,0.488416667,0.608983333,0.040183333,0.129233333,0.008133333,0.012816667,0.000366667,5e-05,1.67e-05,0.029033333,0.001,0.00315,0.00125,0.3097,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:25,1.129116667,0.311133333,1.129116667,8.33e-05,0.470416667,0.5672,0.040083333,0.1283,0.008166667,0.0128,0.000333333,5e-05,3.33e-05,0.029033333,0.001,0.003133333,0.0013,0.311133333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:26,0.74665,0.304183333,0.74665,0.00015,0.442016667,0.265616667,0.04025,0.127616667,0.008166667,0.01265,0.0004,0.0001,0.0,0.029083333,0.001,0.00315,0.001283333,0.304183333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:27,0.253316667,0.3022,0.253316667,6.67e-05,0.181016667,0.063316667,0.040333333,0.126966667,0.008116667,0.012883333,0.000416667,5e-05,0.0,0.02905,0.001,0.003183333,0.001233333,0.3022,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:28,0.1037,0.297733333,0.1037,0.0,0.020683333,0.064116667,0.04025,0.1266,0.008283333,0.013116667,0.000383333,5e-05,0.0,0.029066667,0.001,0.003166667,0.001283333,0.297733333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:29,0.09495,0.304633333,0.09495,1.67e-05,0.020683333,0.06335,0.040283333,0.126166667,0.008083333,0.013133333,0.000383333,5e-05,1.67e-05,0.029016667,0.000983333,0.003183333,0.001216667,0.304633333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:30,0.100883333,0.299766667,0.100883333,0.0,0.02065,0.064666667,0.040266667,0.125633333,0.0082,0.013133333,0.000416667,6.67e-05,0.0,0.029083333,0.000983333,0.003183333,0.0013,0.299766667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:31,0.1952,0.295733333,0.1952,1.67e-05,0.0978,0.078783333,0.040266667,0.1252,0.008116667,0.013016667,0.000416667,1.67e-05,1.67e-05,0.029033333,0.000983333,0.003166667,0.001266667,0.295733333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:32,0.237933333,0.2932,0.237933333,5e-05,0.156166667,0.064466667,0.040316667,0.1247,0.008016667,0.0129,0.000416667,0.0,1.67e-05,0.029083333,0.001,0.003166667,0.001316667,0.2932,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:33,0.567616667,0.292883333,0.567616667,0.000266667,0.499716667,0.063533333,0.040566667,0.124016667,0.0079,0.012416667,0.000433333,0.000233333,0.0,0.02885,0.001,0.00315,0.001216667,0.292883333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:34,0.558533333,0.297883333,0.558533333,0.000266667,0.495983333,0.0641,0.040533333,0.1236,0.007933333,0.012383333,0.000466667,0.000216667,1.67e-05,0.0288,0.001,0.00315,0.001233333,0.297883333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:35,0.552016667,0.303816667,0.552016667,0.00025,0.494916667,0.06555,0.040566667,0.123266667,0.007833333,0.012383333,0.000433333,0.000233333,0.0,0.02885,0.000966667,0.00315,0.001283333,0.303816667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:36,0.551483333,0.30255,0.551483333,0.00025,0.49395,0.064983333,0.04055,0.122966667,0.007716667,0.0124,0.00045,0.000233333,1.67e-05,0.0289,0.001,0.003133333,0.0013,0.30255,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:37,0.523933333,0.302483333,0.523933333,0.000233333,0.467216667,0.0637,0.040516667,0.12275,0.007783333,0.012466667,0.00045,0.000183333,1.67e-05,0.028933333,0.001,0.00315,0.00125,0.302483333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:38,0.5046,0.301933333,0.5046,0.000233333,0.44555,0.064783333,0.040483333,0.1224,0.007916667,0.0125,0.00045,0.000216667,0.0,0.029016667,0.001,0.00315,0.00125,0.301933333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:39,0.1392,0.309783333,0.1392,5e-05,0.112216667,0.062533333,0.040366667,0.095566667,0.00805,0.0129,0.000483333,1.67e-05,1.67e-05,0.029016667,0.000983333,0.00315,0.00135,0.309783333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:40,0.049016667,0.3033,0.049016667,0.0,0.0206,0.06475,0.0403,0.0051,0.008133333,0.013066667,0.000666667,1.67e-05,0.0,0.029016667,0.000983333,0.00315,0.001233333,0.3033,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:41,0.040016667,0.294833333,0.040016667,1.67e-05,0.0206,0.064816667,0.040283333,0.005133333,0.008116667,0.013066667,0.0007,1.67e-05,0.0,0.029016667,0.001,0.003166667,0.001283333,0.294833333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:42,0.003166667,0.288716667,0.003166667,0.0,0.020666667,0.090283333,0.0403,0.005133333,0.008083333,0.013083333,0.000683333,0.0,0.0,0.029016667,0.001,0.00315,0.001333333,0.288716667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:43,0.1581,0.307166667,0.1581,0.0,0.107666667,0.1723,0.040366667,0.0051,0.00805,0.01305,0.0007,1.67e-05,0.0,0.028983333,0.001,0.00315,0.001316667,0.307166667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:44,0.735633333,0.29855,0.735633333,1.67e-05,0.212983333,0.5635,0.04005,0.005233333,0.008266667,0.01315,0.000633333,0.000116667,1.67e-05,0.028866667,0.001,0.003133333,0.001283333,0.29855,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:45,1.121066667,0.2831,1.121066667,8.33e-05,0.493916667,0.642416667,0.040233333,0.00505,0.008233333,0.01275,0.000666667,5e-05,1.67e-05,0.028883333,0.001,0.003133333,0.001183333,0.2831,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:46,1.0707,0.292916667,1.0707,8.33e-05,0.491416667,0.610983333,0.04025,0.005033333,0.008066667,0.012783333,0.000666667,1.67e-05,1.67e-05,0.0289,0.000983333,0.003133333,0.001233333,0.292916667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:47,1.028833333,0.29445,1.028833333,8.33e-05,0.490683333,0.579516667,0.040233333,0.00505,0.008216667,0.012783333,0.000633333,5e-05,1.67e-05,0.028883333,0.000983333,0.003133333,0.001233333,0.29445,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:48,0.7288,0.237816667,0.7288,0.000166667,0.4929,0.275766667,0.040466667,0.004866667,0.007883333,0.012583333,0.000733333,0.000216667,0.0,0.028783333,0.000966667,0.00315,0.001233333,0.237816667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:49,0.398683333,0.275133333,0.398683333,0.00025,0.459533333,0.062766667,0.040516667,0.0048,0.007833333,0.012366667,0.000733333,0.000316667,0.0,0.0286,0.001,0.003133333,0.001283333,0.275133333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:50,0.366266667,0.289683333,0.366266667,0.000233333,0.440316667,0.064683333,0.04045,0.0048,0.008066667,0.012333333,0.000733333,0.000316667,0.0,0.028733333,0.001,0.003116667,0.001266667,0.289683333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:51,0.010383333,0.26565,0.010383333,0.0,0.042933333,0.063833333,0.04025,0.005483333,0.0079,0.0129,0.000683333,1.67e-05,1.67e-05,0.02875,0.000966667,0.003116667,0.00125,0.26565,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:52,0.024816667,0.278483333,0.024816667,1.67e-05,0.020316667,0.06415,0.040233333,0.005116667,0.008016667,0.012933333,0.0007,0.0,0.0,0.028933333,0.001,0.003116667,0.001233333,0.278483333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:53,0.002583333,0.256033333,0.002583333,0.0,0.020233333,0.062933333,0.0402,0.0051,0.008,0.0129,0.000666667,1.67e-05,0.0,0.02875,0.001,0.003116667,0.001216667,0.256033333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:54,0.007116667,0.248416667,0.007116667,1.67e-05,0.02025,0.0643,0.040216667,0.005116667,0.007983333,0.0129,0.000683333,1.67e-05,0.0,0.028683333,0.000983333,0.0031,0.001266667,0.248416667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:55,0.163316667,0.180533333,0.163316667,1.67e-05,0.1057,0.064966667,0.040216667,0.005033333,0.0081,0.0128,0.0007,6.67e-05,1.67e-05,0.028833333,0.001,0.003116667,0.001266667,0.180533333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:56,0.295883333,0.165,0.295883333,8.33e-05,0.2266,0.0645,0.040316667,0.005366667,0.00795,0.012633333,0.000716667,0.000133333,0.0,0.028616667,0.001,0.0031,0.001283333,0.165,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:57,0.738516667,0.0809,0.738516667,0.00025,0.499,0.0629,0.040483333,0.004716667,0.00805,0.01225,0.0007,0.000366667,1.67e-05,0.028616667,0.001,0.00295,0.001266667,0.0809,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:58,0.62505,0.179683333,0.62505,0.000266667,0.496083333,0.0637,0.040516667,0.004716667,0.007716667,0.012266667,0.0007,0.000366667,0.0,0.028583333,0.001,0.002966667,0.001233333,0.179683333,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:48:59,0.556533333,0.243916667,0.556533333,0.00025,0.4958,0.06305,0.040483333,0.004733333,0.0077,0.01225,0.000716667,0.00035,1.67e-05,0.0285,0.000983333,0.002933333,0.00115,0.243916667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:49:00,0.554683333,0.245666667,0.554683333,0.00025,0.494766667,0.064583333,0.0405,0.004716667,0.007816667,0.0123,0.000716667,0.000366667,1.67e-05,0.028733333,0.001,0.002966667,0.001233333,0.245666667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:49:01,0.459633333,0.302816667,0.459633333,0.000233333,0.45955,0.06435,0.04045,0.00515,0.0078,0.012316667,0.000716667,0.000333333,0.0,0.0285,0.000983333,0.00295,0.001216667,0.302816667,33.85,partly-cloudy-day,0.69,7.56,Partly Cloudy,24.81,1000.16,12.71,0.44,286,0.0027,24.93,0.08
2016-01-07 00:49:02,0.438683333,0.3009,0.438683333,0.000233333,0.4421,0.063983333,0.040433333,0.004783333,0.007733333,0.012366667,0.000716667,0.000333333,0.0,0.0287,0.000983333,0.002983333,0.0012,0.3009,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:03,0.060366667,0.29695,0.060366667,0.0,0.045966667,0.062633333,0.040266667,0.005066667,0.00795,0.012916667,0.000683333,5e-05,1.67e-05,0.028616667,0.001,0.003,0.001233333,0.29695,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:04,0.03715,0.296733333,0.03715,0.0,0.020416667,0.064516667,0.040233333,0.0051,0.008166667,0.012983333,0.000633333,1.67e-05,0.0,0.02885,0.000983333,0.003,0.001183333,0.296733333,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:05,0.04195,0.29205,0.04195,1.67e-05,0.020416667,0.065333333,0.040216667,0.0051,0.008216667,0.012983333,0.00065,0.0,1.67e-05,0.028883333,0.001,0.002983333,0.0013,0.29205,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:06,0.03895,0.293533333,0.03895,0.0,0.020433333,0.06505,0.040216667,0.0055,0.008066667,0.013,0.000666667,0.0,0.0,0.02885,0.000966667,0.003,0.001183333,0.293533333,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:07,0.117833333,0.293266667,0.117833333,1.67e-05,0.10665,0.063083333,0.040283333,0.005033333,0.007983333,0.01285,0.000666667,8.33e-05,1.67e-05,0.028933333,0.001,0.003,0.001216667,0.293266667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:08,0.2314,0.290366667,0.2314,8.33e-05,0.222133333,0.063866667,0.040333333,0.004933333,0.007816667,0.012666667,0.000666667,0.00015,0.0,0.0284,0.000983333,0.002983333,0.001233333,0.290366667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:09,0.470466667,0.263516667,0.470466667,0.000266667,0.498416667,0.063066667,0.040483333,0.00475,0.0078,0.012233333,0.000733333,0.00035,1.67e-05,0.028483333,0.000983333,0.003066667,0.001166667,0.263516667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:10,0.420783333,0.288766667,0.420783333,0.00025,0.495883333,0.065,0.040516667,0.004766667,0.007766667,0.012266667,0.000733333,0.000333333,1.67e-05,0.028583333,0.001,0.0031,0.001266667,0.288766667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:11,0.40825,0.297783333,0.40825,0.00025,0.49485,0.0632,0.040583333,0.00515,0.007766667,0.012283333,0.000783333,0.00035,1.67e-05,0.028666667,0.001,0.003133333,0.0012,0.297783333,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:12,0.417683333,0.288916667,0.417683333,0.000266667,0.494216667,0.0641,0.04055,0.00475,0.007666667,0.012266667,0.000716667,0.00035,0.0,0.02855,0.000983333,0.0031,0.001216667,0.288916667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:13,0.484516667,0.2077,0.484516667,0.00025,0.459233333,0.07375,0.0405,0.004783333,0.007683333,0.012316667,0.000733333,0.000316667,0.0,0.028683333,0.00095,0.003116667,0.001316667,0.2077,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:14,0.484733333,0.186966667,0.484733333,0.000216667,0.439816667,0.0707,0.040416667,0.004816667,0.007883333,0.012383333,0.000733333,0.000283333,1.67e-05,0.0288,0.001,0.003116667,0.001316667,0.186966667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:15,0.106283333,0.176816667,0.106283333,0.0,0.042366667,0.065533333,0.040266667,0.0051,0.008,0.012916667,0.000683333,1.67e-05,0.0,0.02885,0.000983333,0.003116667,0.001266667,0.176816667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:16,0.1041,0.159416667,0.1041,0.0,0.0204,0.065266667,0.040266667,0.0055,0.008283333,0.012983333,0.000683333,1.67e-05,1.67e-05,0.028766667,0.000933333,0.003133333,0.00125,0.159416667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:17,0.166716667,0.097666667,0.166716667,1.67e-05,0.020366667,0.063533333,0.040233333,0.0051,0.007983333,0.01295,0.000683333,1.67e-05,0.0,0.028833333,0.000966667,0.003116667,0.00125,0.097666667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:18,0.2013,0.06335,0.2013,1.67e-05,0.020283333,0.061116667,0.040433333,0.005133333,0.008033333,0.012933333,0.00075,0.0,0.0,0.0286,0.000916667,0.003116667,0.00105,0.06335,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:19,0.206966667,0.058483333,0.206966667,1.67e-05,0.020283333,0.0615,0.040283333,0.0051,0.008016667,0.012933333,0.000716667,5e-05,3.33e-05,0.028816667,0.000983333,0.003116667,0.001183333,0.058483333,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:20,0.206916667,0.0601,0.206916667,0.0,0.020283333,0.062866667,0.040283333,0.005116667,0.008016667,0.012916667,0.000716667,0.0,0.0,0.0289,0.001,0.0031,0.001283333,0.0601,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:21,0.246866667,0.057116667,0.246866667,0.0,0.0563,0.0633,0.040183333,0.0055,0.0083,0.012866667,0.0007,3.33e-05,1.67e-05,0.0287,0.00095,0.003116667,0.001233333,0.057116667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
2016-01-07 00:49:22,0.2914,0.054816667,0.2914,1.67e-05,0.09905,0.063983333,0.040183333,0.005033333,0.008,0.01285,0.000683333,1.67e-05,1.67e-05,0.02875,0.000983333,0.0031,0.0013,0.054816667,34.0,clear-day,0.67,8.79,Clear,25.26,1000.95,12.09,0.44,267,0.004,24.27,0.15
